COMID,date,Observed_Sediment_Flux,reservoir_capacity,relief,cropland_pct,forest_pct,shrubland_pct,grassland_pct,tundra_pct,wetland_pct,impervious_pct,bare_areas_pct,water_body_pct,perm_snow_ice_pct,longest_paths,Maximum_Temperature,Minimum_Temperature,Mean_Temperature,modelled_discharge,precipitation,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,Population,uparea,gdp_ud_usu,snowfall,sum_evaporation,sum_mean_surface_downward_long_wave_radiation,sum_mean_surface_downward_short_wave_radiation,sum_precipitation,sum_snowfall,sum_runoff,pre_mm_cyr,pre_mm_uyr,pet_mm_cyr,pet_mm_uyr,aet_mm_cyr,aet_mm_uyr,run_mm_cyr,ari_ix_cav,ari_ix_uav,ele_mt_cav,ele_mt_uav,ele_mt_cmx,slp_dg_cav,slp_dg_uav,sgr_dk_rav,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,rev_mc_usu,dor_pc_pva,lit_cl_cmj,ero_kh_cav,ero_kh_uav,ppd_pk_cav,ppd_pk_uav,urb_pc_use,evaporation,mean_surface_downward_long_wave_radiation,mean_surface_downward_short_wave_radiation
74068275,10/14/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,295.3071,294.54675,294.81805,770.17285,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.92191746,50435434.44,30326586.3,0,0,0.844542845,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.11E-05,342.9885,206.23735
74068275,10/15/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,295.6315,294.9348,295.03632,834.2393,4.38E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.22273185,50465764.36,29077863.07,0.644370981,0,0.846849336,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.63E-05,343.19476,197.74535
74068275,10/16/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,295.8319,295.3147,295.67838,864.2127,0.000139593,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.51649326,55372467.32,16374118.69,20.52668517,0,0.962974965,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.83E-05,376.56302,111.35295
74068275,10/17/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,295.17618,294.75378,294.76993,876.15125,0.000521801,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-13.65917058,55375630.31,16603305.43,76.72922847,0,3.596230865,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-9.29E-05,376.58453,112.911545
74068275,10/18/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,289.3341,288.71463,288.28207,877.3861,0.000298689,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-13.87814564,45827308.97,25932621.57,43.92127382,0,5.36423004,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-9.44E-05,311.65073,176.35599
74068275,10/19/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,288.24097,287.5599,287.9813,861.15924,5.23E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.81735454,44556644.85,26466269.88,0.076934453,0,0.832516958,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.04E-05,303.00952,179.98509
74068275,10/20/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.89966,287.33847,287.2395,820.8608,0.000149079,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.822708123,48153113.34,13939949.49,21.92163048,0,0.968465745,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.68E-05,327.46747,94.79927
74068275,10/21/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.67365,287.2304,287.03033,774.92896,5.22E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-12.19155904,49965169.27,20590916.78,7.678312708,0,0.906241478,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.29E-05,339.79044,140.02948
74068275,10/22/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.1047,286.4646,286.42142,737.25696,4.36E-10,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-12.88423576,42931422.44,28585199.69,6.41E-05,0,0.817146575,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.76E-05,291.95712,194.39497
74068275,10/23/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,285.84744,285.09735,285.14877,711.365,9.33E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.27546497,42136818.61,27274077.06,1.372390802,0,0.817998977,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.67E-05,286.55338,185.47862
74068275,10/24/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.40924,286.68866,287.20547,690.11346,2.17E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.27575539,44134387.59,26791220.25,0.318424572,0,0.805537419,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.67E-05,300.13794,182.19493
74068275,10/25/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,289.67908,288.91736,289.39722,664.4589,3.35E-08,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-10.89442352,45987159.36,26743204.99,0.004920525,0,0.796497057,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.41E-05,312.7378,181.8684
74068275,10/26/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,291.70395,291.05106,291.7018,639.8248,5.98E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.743001754,50796581.91,19534836.89,0.879710373,0,0.792480071,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.95E-05,345.4445,132.84756
74068275,10/27/1998,1821.923107,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,292.87076,292.29013,292.18195,621.7886,3.57E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.43088077,52983482.73,18702849.3,5.256095049,0,0.807042974,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.41E-05,360.31662,127.18959
74068275,10/28/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,293.09454,292.54437,293.00864,595.04346,0.000153975,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-12.91751617,53386501.83,21021801.29,22.64156531,0,0.93234022,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-8.78E-05,363.05737,142.95973
74068275,10/29/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,293.849,293.29425,293.6129,551.3412,1.30E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.46525561,50782138.95,22906027.89,1.905639591,0,0.783452663,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.80E-05,345.34628,155.7735
74068275,10/30/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,292.28882,291.77475,292.19162,502.22424,0.000563266,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.909601314,55293091.35,11266320.12,82.82657257,0,4.941495023,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.06E-05,376.02322,76.61713
74068275,10/31/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,291.89447,291.4668,291.7096,459.98233,0.001199427,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.16907915,55788410.39,11997646.08,176.3721872,0,26.49850406,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.24E-05,379.39166,81.590546
74068275,11/1/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.17383,286.74857,285.96698,427.69592,0.001454333,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-10.32104677,53132311.95,7490506.175,213.8553384,0,33.22465207,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.02E-05,361.32874,50.939533
74068275,11/2/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,284.8042,284.44208,284.17392,405.72223,8.07E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.57707491,48601380.28,15312867.75,1.186371846,0,0.860406233,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.51E-05,330.51593,104.135864
74068275,11/3/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,285.28116,284.78308,284.5841,393.34073,8.53E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.89821914,46668763.44,19126890.25,0.125396502,0,0.733843707,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.05E-05,317.37308,130.0733
74068275,11/4/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,283.0439,282.67374,282.14877,378.18567,1.51E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-7.665227289,46902199.11,13970716.14,2.216414777,0,0.747452172,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.21E-05,318.96057,95.0085
74068275,11/5/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,280.58228,280.2223,279.82214,364.78635,1.92E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.737380588,44518409.68,18537322.89,0.282545777,0,0.724476812,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.94E-05,302.7495,126.06392
74068275,11/6/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,279.8307,279.407,278.8696,357.5349,3.66E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-5.988644007,43634720.37,12536375.46,0.538656501,0,0.719159077,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.07E-05,296.73993,85.2542
74068275,11/7/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,282.60083,282.2531,282.00058,351.8598,0.000178596,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.793186965,49543494.32,10784510.29,26.26204805,0,1.07451958,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.66E-05,336.92282,73.34056
74068275,11/8/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,282.87585,282.3108,281.92212,357.19534,2.56E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-6.118891193,46849740.08,15386949.45,3.759717146,0,0.788571664,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.16E-05,318.60382,104.63966
74068275,11/9/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.85788,287.2781,287.0148,391.99405,0.000100829,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.128735355,50784144.67,14087424.41,14.82665622,0,1.423995481,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.53E-05,345.35992,95.80218
74068275,11/10/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,286.23315,285.37292,285.36847,440.22653,0.000241377,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-16.37811543,42251709.39,24853761.16,35.49377129,0,6.411803549,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-0.00011138,287.3347,169.01915
74068275,11/11/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,282.67697,281.86304,282.0465,491.87793,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-11.12062094,37973607.41,24387020.71,0,0,0.696100488,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.56E-05,258.24127,165.84506
74068275,11/12/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,283.7809,283.25528,283.10782,510.35226,3.76E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-7.535466829,43960208.93,14442137.69,5.523071842,0,0.86358108,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.12E-05,298.95343,98.214424
74068275,11/13/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,283.4158,283.04782,282.944,501.1447,0.000177988,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-5.547060797,49979596.05,9558311.711,26.17263905,0,1.942517805,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.77E-05,339.88855,65.00174
74068275,11/14/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,285.65396,285.02548,285.40628,508.1192,8.28E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-6.885234054,47596280.12,18726906.93,1.217368547,0,0.730902987,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.68E-05,323.6807,127.353195
74068275,11/15/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,286.19873,285.39444,285.3874,505.49316,3.51E-08,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.17857444,42778917.04,22886589.75,0.005163988,0,0.705095942,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.56E-05,290.92,155.64131
74068275,11/16/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.29382,286.64536,286.7154,505.53818,8.37E-09,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.23316285,43613158.86,21620323.8,0.001230131,0,0.709862589,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.60E-05,296.5933,147.03001
74068275,11/17/1998,1874.040929,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,286.2399,285.46268,285.60373,522.3516,8.17E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-6.503345902,44581748.71,19904233.69,0.120142806,0,0.714405121,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.42E-05,303.18024,135.35966
74068275,11/18/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,289.39157,288.87363,289.29797,546.9768,1.69E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.12974498,49498412.64,17290525.97,2.478086554,0,0.742486689,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.53E-05,336.61624,117.58502
74068275,11/19/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,287.8469,287.2654,287.37698,569.4334,4.70E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-5.172101354,49708136.98,10251714.84,6.906584986,0,0.790724609,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.52E-05,338.04248,69.71726
74068275,11/20/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,282.50558,281.92484,281.68216,588.59393,3.42E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.94993631,43771553.49,18775139.97,5.022830402,0,0.81886379,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.09E-05,297.67047,127.681206
74068275,11/21/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,283.32587,282.6531,282.57986,616.61017,6.45E-08,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-8.88278141,41474289.47,21595980.17,0.00948226,0,0.721536077,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.04E-05,282.04782,146.86446
74068275,11/22/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,285.94873,285.21707,285.72794,634.85754,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-9.336550111,41264901.88,21999319.83,0,0,0.720959447,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.35E-05,280.62387,149.60739
74068275,11/23/1998,nan,135.8829497,1462.000072,22.45402033,22.97515068,7.338876996,43.96185071,0,1.601693045,0.480258153,0.140202618,1.047947463,0,1799.570813,288.8377,288.24997,288.4983,620.4642,5.09E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1443779.733,147047.0131,73603809280,0,-6.823359611,45317791.07,17135816.34,0.74799654,0,0.72834009,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.64E-05,308.18573,116.53291
